antibody,id,unique_id,location,latitude,longitude,date,species,sex,pregnant,lactating,has_pup,age_class,weight_g,forearm_mm,head_mm,body_mm,body_condition,microchip_id,mother,pup,notes,sheet_name,collection_date,imputed,cohort,luminex,classification,class_uncertainty,seropos
Nipah,94,faridpur_may_2009_94,Shuvrampur,23.6010556,89.81602777777778,2009-05-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,540,165,70,198,fair,026_815_368,NA,NA,NA,faridpur_may_2009,2009-05-12T00:00:00Z,FALSE,NA,76,1,0.005364561,FALSE
Nipah,95,faridpur_may_2009_95,Shuvrampur,23.6010556,89.81602777777778,2009-05-16T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,545,175,70,212,fair,026_833_101,NA,NA,NA,faridpur_may_2009,2009-05-12T00:00:00Z,FALSE,NA,19458,2,0,TRUE
Nipah,96,faridpur_may_2009_96,Shuvrampur,23.6010556,89.81602777777778,2009-05-16T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,567,170,72,212,fair,026_806_514,NA,NA,NA,faridpur_may_2009,2009-05-12T00:00:00Z,FALSE,NA,25843,2,0,TRUE
Nipah,97,faridpur_may_2009_97,Shuvrampur,23.6010556,89.81602777777778,2009-05-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,815,180,84,232,good,026_794_078,NA,NA,NA,faridpur_may_2009,2009-05-12T00:00:00Z,FALSE,NA,5604,2,6.461462476181623e-10,TRUE
Nipah,98,faridpur_may_2009_98,Shuvrampur,23.6010556,89.81602777777778,2009-05-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,734,172,75,228,good,026_633_523,NA,NA,same id #,faridpur_may_2009,2009-05-12T00:00:00Z,FALSE,NA,27704,2,0,TRUE
Nipah,99,faridpur_may_2009_99,Shuvrampur,23.6010556,89.81602777777778,2009-05-16T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,509,165,71,208,fair,026_633_523,NA,NA,same id #,faridpur_may_2009,2009-05-12T00:00:00Z,FALSE,NA,100.5,1,0.007991804,FALSE
Nipah,100,faridpur_may_2009_100,Shuvrampur,23.6010556,89.81602777777778,2009-05-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,540,179,82,228,good,026_795_546,NA,NA,NA,faridpur_may_2009,2009-05-12T00:00:00Z,FALSE,NA,4232,2,1.353043121987696e-8,TRUE
Nipah,1,faridpur_aug_2009_1,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,790,168,72,218,good,026_777_782,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,484,2,0.30225036014341744,TRUE
Nipah,2,faridpur_aug_2009_2,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,830,172,75,224,good,026_629_853,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,23287,2,0,TRUE
Nipah,3,faridpur_aug_2009_3,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,730,169,74,220,good,026_791_616,NA,NA,Finger of left leg are  abscent,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,444,2,0.40700264013802556,TRUE
Nipah,4,faridpur_aug_2009_4,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,600,163,72,220,fair,026_840_055,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,2081,2,1.2991204699885905e-5,TRUE
Nipah,5,faridpur_aug_2009_5,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,748,178,78,228,good,026_768_630,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,28049,2,0,TRUE
Nipah,6,faridpur_aug_2009_6,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,548,168,74,218,fair,026_785_127,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,92,1,0.006909396,FALSE
Nipah,7,faridpur_aug_2009_7,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,262,149,64,175,fair,026_799_109,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,74,1,0.005213286,FALSE
Nipah,8,faridpur_aug_2009_8,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,289,142,62,172,fair,026_807_848,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,307.5,1,0.1995877792656201,FALSE
Nipah,9,faridpur_aug_2009_9,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,590,175,78,212,fair,026_776_602,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,28563,2,0,TRUE
Nipah,10,faridpur_aug_2009_10,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,563,171,75,218,fair,026_817_264,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,290.5,1,0.16328750734493302,FALSE
Nipah,11,faridpur_aug_2009_11,Domrkani,23.57759,89.8021,2009-08-26T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,525,168,71,220,good,026_816_627,NA,NA,Recapture (5.11.2009,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,93,1,0.007026734,FALSE
Nipah,12,faridpur_aug_2009_12,Domrkani,23.57759,89.8021,2009-08-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,312,149,65,168,good,026_778_534,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,3725,2,5.071796771449755e-8,TRUE
Nipah,13,faridpur_aug_2009_13,Domrkani,23.57759,89.8021,2009-08-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,840,175,82,232,good,026_837_302,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,19515.5,2,0,TRUE
Nipah,14,faridpur_aug_2009_14,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,380,149,60,175,good,026_626_893,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,7742,2,1.552225015188924e-11,TRUE
Nipah,15,faridpur_aug_2009_15,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,838,178,82,240,good,026_792_336,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,16196,2,1.3322676295501878e-15,TRUE
Nipah,16,faridpur_aug_2009_16,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,420,152,70,208,good,026_840_323,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,91,1,0.006794626,FALSE
Nipah,17,faridpur_aug_2009_17,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,353,148,68,180,good,026_815_596,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,105.5,1,0.008723393,FALSE
Nipah,18,faridpur_aug_2009_18,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,250,136,55,160,fair,026_836_515,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,80.5,1,0.005738088,FALSE
Nipah,19,faridpur_aug_2009_19,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,721,172,77,235,good,026_631_521,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,1188,2,0.001279258,TRUE
Nipah,20,faridpur_aug_2009_20,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,304,148,61,177,fair,026_626_841,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,95.5,1,0.007331516,FALSE
Nipah,21,faridpur_aug_2009_21,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,320,140,61,178,fair,026_790_071,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,332,1,0.2598910095846936,FALSE
Nipah,22,faridpur_aug_2009_22,Domrkani,23.57759,89.8021,2009-08-29T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,466,155,70,205,good,026_789_768,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,103.5,1,0.008421902,FALSE
Nipah,23,faridpur_aug_2009_23,Munshi bazer,23.620352,89.813036,2009-08-30T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,367,146,68,182,fair,026_771_063,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,286.5,1,0.15543747941827724,FALSE
Nipah,24,faridpur_aug_2009_24,Munshi bazer,23.620352,89.813036,2009-08-30T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,682,172,74,232,good,026_830_013,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,302,1,0.1873271531899311,FALSE
Nipah,25,faridpur_aug_2009_25,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,296,143,66,176,fair,026_779_832,NA,NA,hole in the both wing,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,115.5,1,0.010420395089251966,FALSE
Nipah,26,faridpur_aug_2009_26,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,310,146,66,171,fair,026_630_337,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,143,1,0.017050909129952885,FALSE
Nipah,27,faridpur_aug_2009_27,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,760,175,79,135,good,026_792_372,NA,NA,Hole in the right wing,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,7666,2,1.7456480705391186e-11,TRUE
Nipah,28,faridpur_aug_2009_28,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,873,178,81,238,good,026_840_889,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,125,1,0.012355727287828522,FALSE
Nipah,29,faridpur_aug_2009_29,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,745,175,78,236,good,026_630_070,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,7094.5,2,4.3556047657489216e-11,TRUE
Nipah,30,faridpur_aug_2009_30,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,638,178,76,232,good,026_770_542,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,316,1,0.2194832001124456,FALSE
Nipah,31,faridpur_aug_2009_31,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,710,176,79,235,good,026_804_530,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,1514.5,2,1.9184349769596487e-4,TRUE
Nipah,32,faridpur_aug_2009_32,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,830,176,78,236,good,026_622_537,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,15138,2,3.1086244689504383e-15,TRUE
Nipah,33,faridpur_aug_2009_33,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,315,147,64,164,fair,026_784_616,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,24614.5,2,0,TRUE
Nipah,34,faridpur_aug_2009_34,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,733,174,77,230,good,026_791_295,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,6182,2,2.1363755209335977e-10,TRUE
Nipah,35,faridpur_aug_2009_35,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,772,177,75,232,good,026_783_051,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,12086,2,6.106226635438361e-14,TRUE
Nipah,36,faridpur_aug_2009_36,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,665,176,76,231,good,026_840_551,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,6950.5,2,5.535194524952658e-11,TRUE
Nipah,37,faridpur_aug_2009_37,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,788,176,78,237,good,026_637_535,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,15084,2,3.3306690738754696e-15,TRUE
Nipah,38,faridpur_aug_2009_38,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,334,146,68,175,fair,026_782_837,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,280.5,1,0.14415848594330427,FALSE
Nipah,39,faridpur_aug_2009_39,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,331,144,65,165,fair,026_807_062,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,110,1,0.009446791,FALSE
Nipah,40,faridpur_aug_2009_40,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,703,176,80,228,good,026_790_120,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,23518,2,0,TRUE
Nipah,41,faridpur_aug_2009_41,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,822,175,76,231,good,026_770_266,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,5117.5,2,1.7631993642908128e-9,TRUE
Nipah,42,faridpur_aug_2009_42,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,635,168,70,212,good,026_796_519,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,249.5,1,0.095134453,FALSE
Nipah,43,faridpur_aug_2009_43,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,821,174,80,232,good,026_626_613,NA,NA,skin abration in left ear,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,10144,2,5.695444116327053e-13,TRUE
Nipah,44,faridpur_aug_2009_44,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,529,174,67,220,fair,026_776_856,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,7995,2,1.056887910522164e-11,TRUE
Nipah,45,faridpur_aug_2009_45,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,868,178,78,238,good,026_841_574,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,4502,2,7.034612670153706e-9,TRUE
Nipah,46,faridpur_aug_2009_46,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,541,168,72,218,fair,026_630_033,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,117,1,0.010703922468850657,FALSE
Nipah,47,faridpur_aug_2009_47,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,822,175,75,231,good,026_777_284,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,1826,2,4.046699837445544e-5,TRUE
Nipah,48,faridpur_aug_2009_48,Munshi bazer,23.620352,89.813036,2009-08-31T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,812,178,72,230,good,026_841_078,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,609.5,2,0.1041390068764515,TRUE
Nipah,49,faridpur_aug_2009_49,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,395,148,65,180,fair,026_818_625,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,7475,2,2.354738626308972e-11,TRUE
Nipah,50,faridpur_aug_2009_50,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,882,172,78,236,good,026_782_306,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,526.5,2,0.213756518,TRUE
Nipah,51,faridpur_aug_2009_51,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,854,180,75,228,good,026_626_069,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,5340.5,2,1.1030112379017964e-9,TRUE
Nipah,52,faridpur_aug_2009_52,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,501,152,68,205,fair,026_809_561,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,2849.5,2,7.181716172866004e-7,TRUE
Nipah,53,faridpur_aug_2009_53,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,330,148,64,170,fair,026_840_618,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,1036.5,2,0.003491113,TRUE
Nipah,54,faridpur_aug_2009_54,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,606,170,70,212,fair,026_786_100,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,23966,2,0,TRUE
Nipah,55,faridpur_aug_2009_55,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,765,170,75,230,good,026_835_543,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,12521,2,3.863576125695545e-14,TRUE
Nipah,56,faridpur_aug_2009_56,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,810,171,74,231,good,026_784_788,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,4004,2,2.4120606290090052e-8,TRUE
Nipah,57,faridpur_aug_2009_57,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,345,146,63,175,fair,026_631_001,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,163,1,0.024228253,FALSE
Nipah,58,faridpur_aug_2009_58,Munshi bazer,23.620352,89.813036,2009-09-01T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,741,171,76,228,good,026_841_799,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,4575,2,5.9254829931632e-9,TRUE
Nipah,59,faridpur_aug_2009_59,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,595,168,70,215,fair,026_826_065,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,27396,2,0,TRUE
Nipah,60,faridpur_aug_2009_60,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,703,173.52,72.3,215.62,good,026_812_086,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,18284.5,2,2.220446049250313e-16,TRUE
Nipah,61,faridpur_aug_2009_61,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,634,171.4,73.41,218.6,fair,026_827_817,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,102,1,0.008203583,FALSE
Nipah,62,faridpur_aug_2009_62,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,522,162.61,71.34,216.52,fair,026_771_071,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,1411,2,3.383933575035192e-4,TRUE
Nipah,63,faridpur_aug_2009_63,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,634,170.74,72.6,217.73,fair,026_779_608,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,1169,2,0.001443818,TRUE
Nipah,64,faridpur_aug_2009_64,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,687,165.79,74.6,218.7,fair,026_800_608,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,7566.5,2,2.03865813119819e-11,TRUE
Nipah,65,faridpur_aug_2009_65,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,808,172.8,75.67,218.6,good,026_771_889,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,1922,2,2.604662671412683e-5,TRUE
Nipah,66,faridpur_aug_2009_66,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,702,171.6,75.42,217.82,good,026_774_029,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,18004.5,2,2.220446049250313e-16,TRUE
Nipah,67,faridpur_aug_2009_67,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,752,176.4,76.9,228.84,good,026_800_270,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,24621.5,2,0,TRUE
